,STATION,CensusYear,Year,Month,DATE,Nitrogen_Kjeldahl,TotalSuspendedSolids,Nitrate,Conductivity,DissolvedOxygen,pH,TotalNitrogen,Nitrite,TotalPhosphorus,Chloride,10mLandCover_AgriculturalExtraction,10mLandCover_Anthropogenic,10mLandCover_AnthropogenicNatural,10mLandCover_Natural,Latitude,Longitude,250mLandCover_Agricultural,250mLandCover_Anthropogenic,250mLandCover_Natural,Total Rain (mm) 0day Total,Total Rain (mm) -7day Total,Total Rain (mm) -56day Total,Total Rain (mm) -3day Total,Total Rain (mm) -28day Total,Total Rain (mm) -1day Total,Total Rain (mm) -14day Total
4810,6008501402,2001,2003,10,10-27-2003,2.08,14.6,0.8490000000000001,,,,,0.074,0.103,112.0,0.0,0.0,0.0,0.0,43.68847163883,-79.36213573149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,6008000602,2006,2008,11,11-18-2008,0.82,19.8,2.66,891.0,32.3,8.0,,0.035,0.102,166.0,0.0,0.0,0.0,0.0,43.60505563875,-79.55975310668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7679,West 11,2016,2018,10,2018-10-16,,1.5,,,,,,,0.037,377.0,1407.0,46692.0,2678.0,8034.0,43.856857801328246,-78.89852500543013,0.0,90.0,0.0,0.0,4.2,142.8,3.2,83.2,2.2,25.6
1111,6011200602,2016,2014,4,2014-04-23,0.32,,0.95,779.0,13.34,8.39,1.24,0.007,0.016,110.0,109516.0,45927.0,779.0,69395.0,43.911565263999904,-78.78870535599991,294.0,7.0,54.0,0.0,10.2,87.0,8.2,71.0,6.0,23.6
2127,6008000702,2006,2005,3,3-29-2005,,,,567.0,13.0,8.0,,,,,0.0,0.0,0.0,0.0,43.67833163882,-79.67950823179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4997,6008501402,2016,2015,6,6-25-2015,,26.8,,1287.0,11.75,7.96,4.62,0.0559999999999999,0.159,259.0,0.0,0.0,0.0,0.0,43.68847163883,-79.36213573149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7399,East 3,2016,2019,10,2019-10-15,,6.6,,,,,,,0.019,217.0,40614.0,28302.0,728.0,19573.0,43.873201108362416,-78.7657987544681,101.0,0.0,41.0,10.6,18.2,169.4,11.0,100.8,10.6,56.400000000000006
4783,6008501402,2016,2018,1,1-25-2018,,53.7,,3345.0,14.48,8.44,3.62,0.059,0.283,912.0,0.0,0.0,0.0,0.0,43.68847163883,-79.36213573149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6310,6010400802,2016,2016,10,10-17-16,,,,548.0,10.2,8.43,,,,,89721.0,18703.0,964.0,69586.0,43.96144701381432,-79.12565398133975,219.0,0.0,61.0,0.2,6.4,78.4,6.0,30.9,6.0,12.0
5726,6009701102,2016,2015,6,6-23-2015,,202.0,,861.0,10.8,7.9,0.92,0.023,0.236,171.0,0.0,0.0,0.0,0.0,43.81085851394,-79.15978098130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,6008200302,2016,2017,10,10-25-2017,,5.9,,920.0,10.88,8.6,0.69,0.0139999999999999,0.1669,191.0,0.0,0.0,0.0,0.0,43.62847488877,-79.49287135662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3795,6008301902,2006,2008,6,6-16-2008,0.98,90.1,0.74,,,,,0.046,0.146,140.0,0.0,0.0,0.0,0.0,43.65143463879001,-79.49132860662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6936,6010700202,2016,2017,12,12-11-2017,0.62,3.0,0.5,991.0,15.32,8.4,1.138,0.018,0.019,133.0,171066.0,136661.0,53361.0,123321.0,43.84831888659946,-78.99885435606217,316.0,66.0,81.0,2.0,6.6,43.45,2.0,17.75,2.0,8.1
2499,6008300202,2016,2019,1,1-23-2019,1.06,7.0,1.56,,,,,0.011,0.0445,468.0,0.0,0.0,0.0,0.0,43.73686613887,-79.62831823174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6035,6009701802,2016,2020,10,10-27-2020,,5.9,,815.0,19.02,7.95,,0.003,0.0196,74.0,0.0,0.0,0.0,0.0,43.89673301402001,-79.32307035646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,6008000602,2006,2008,10,10-23-2008,0.45,2.0,0.174,1559.0,30.47,8.0,,0.008,0.017,376.0,0.0,0.0,0.0,0.0,43.60505563875,-79.55975310668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2788,6008300402,2006,2007,3,3-20-2007,0.57,4.0,0.91,900.0,15.0,8.0,,0.01,0.06,153.0,0.0,0.0,0.0,0.0,43.79806763892999,-79.5810577317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4196,6008310402,2001,2002,11,11-25-2002,0.36,2.6,0.237,568.0,27.57,8.0,,0.004,0.021,40.0,0.0,0.0,0.0,0.0,43.92418126404,-79.83452048194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4386,6008500302,2001,2002,1,1-31-2002,,3.0,2.29,,11.9,,,0.023,0.03,583.0,0.0,0.0,0.0,0.0,43.80312626393,-79.39687998153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3827,6008301902,2001,2000,7,7-14-2000,0.76,3.0,0.664,,,,,0.047,0.05,143.0,0.0,0.0,0.0,0.0,43.65143463879001,-79.49132860662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2492,6008300202,2011,2013,1,1-21-2013,0.63,13.6,2.55,1273.0,18.85,7.97,,0.012,0.055,201.0,0.0,0.0,0.0,0.0,43.73686613887,-79.62831823174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,6011100302,2016,2018,8,2018-08-22,,,0.59,595.0,8.83,8.34,0.87,0.0,0.0573,50.4,227321.0,67450.0,8582.0,94473.0,43.9462080141,-78.9036611061,613.0,1.0,22.0,0.0,47.8,164.79999999999998,30.0,99.0,30.0,77.2
1455,6011600602,2016,2016,7,2016-07-25,,,0.098,365.0,5.91,8.1,0.26,0.005,0.008,2.1,2607.0,243.0,0.0,7926.0,44.04234326409991,-78.7380453558999,2.0,0.0,11.0,0.0,6.6,75.19999999999999,6.6,45.8,6.6,11.6
7221,Central 3,2016,2019,10,2019-10-15,,3.6,,,,,,,0.048,37.2,227321.0,67472.0,8582.0,94578.0,43.945949072358495,-78.9030636359863,623.0,1.0,12.0,10.6,18.2,169.4,11.0,100.8,10.6,56.400000000000006
6883,6010700202,2016,2016,6,06-20-16,1.07,9.0,0.16,1496.0,,8.23,1.253,0.023,0.0416,336.0,171066.0,136661.0,53361.0,123321.0,43.84831888422891,-78.99885435596434,335.0,62.0,66.0,0.6,0.6,63.6,0.6,27.4,0.6,13.2
391,6010400802,2011,2010,10,2010-10-19,0.25,,0.101,616.0,13.87,8.31,0.353,0.002,0.013,34.9,89721.0,18703.0,964.0,69586.0,43.9614470141,-79.1256539813,183.0,0.0,97.0,0.2,21.8,127.9,0.2,70.9,0.2,42.6
4182,6008310402,2001,2002,10,10-29-2002,0.31,3.0,0.1,,31.89,8.0,,0.003,0.021,35.6,0.0,0.0,0.0,0.0,43.92418126404,-79.83452048194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,6008200302,2011,2009,10,10-29-2009,0.51,16.5,0.4479999999999999,1400.0,25.96,8.0,,0.01,0.031,306.0,0.0,0.0,0.0,0.0,43.62847488877,-79.49287135662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,6008300402,2016,2016,10,10-18-2016,0.32,2.0,0.1,893.0,10.05,8.3,,0.011,0.0136,120.0,0.0,0.0,0.0,0.0,43.79806763892999,-79.5810577317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5371,6009700302,2011,2013,4,4-18-2013,0.53,5.0,1.1,1248.0,,8.28,,0.01,0.0289999999999999,241.0,0.0,0.0,0.0,0.0,43.85845638898,-79.23325335638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5619,6009701102,2011,2012,12,12-12-2012,0.49,14.8,1.08,,,,,0.012,0.011,223.0,0.0,0.0,0.0,0.0,43.81085851394,-79.15978098130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2958,6008300902,2016,2020,11,11-26-2020,,15.0,,644.0,11.35,8.11,,0.009,0.0474,56.6,0.0,0.0,0.0,0.0,43.88810001401,-79.71795598183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,6010400802,2016,2019,12,2019-12-10,,,0.494,679.0,13.88,8.14,0.89,0.004,0.0589,93.7,89721.0,18703.0,964.0,69586.0,43.9614470141,-79.1256539813,260.0,0.0,20.0,0.0,4.0,131.6,4.0,18.8,4.0,13.4
1694,17002113702,2016,2015,5,2015-05-19,0.36,,1.39,604.0,10.72,8.39,1.88,0.021,0.03,40.3,0.0,0.0,0.0,0.0,44.1318756391999,-78.828877731,408.0,0.0,157.0,0.0,1.9,116.4,0.0,40.1,0.0,27.1
1295,6011600502,2006,2008,10,2008-10-22,0.25,,0.631,498.0,15.36,8.52,0.883,0.002,0.009,17.4,123729.0,29819.0,725.0,133010.0,43.9698207641,-78.7474947309,288.0,0.0,166.0,0.0,19.2,123.3,19.2,54.4,3.4,31.3
2092,6008000702,2006,2004,12,12-21-2004,,,,,,,,,,,0.0,0.0,0.0,0.0,43.67833163882,-79.67950823179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6932,6010700202,2001,2002,11,11-28-2002,0.52,4.6,1.85,,13.79,,,0.011,0.016,76.8,171066.0,136661.0,53361.0,123321.0,43.848318888970006,-78.99885435616,384.0,19.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050,6008300902,2006,2007,5,5-29-2007,0.3,5.6,0.1689999999999999,530.0,21.9,8.0,,0.019,0.026,18.7,0.0,0.0,0.0,0.0,43.88810001401,-79.71795598183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,6011200602,2016,2018,6,2018-06-25,,,1.06,892.0,9.73,8.37,1.37,0.01,0.0308,142.0,109516.0,45927.0,779.0,69395.0,43.911565263999904,-78.78870535599991,256.0,7.0,92.0,0.0,22.0,136.0,15.2,36.2,13.8,29.200000000000003
2072,6008000702,2001,2002,11,11-26-2002,0.35,23.1,0.738,1532.0,32.34,8.0,,0.011,0.0139999999999999,264.0,0.0,0.0,0.0,0.0,43.67833163882,-79.67950823179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5331,6009700302,2016,2014,11,11-18-2014,0.39,5.0,0.838,1387.0,22.19,7.98,,0.01,0.0279999999999999,254.0,0.0,0.0,0.0,0.0,43.85845638898,-79.23325335638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,6011100302,2011,2011,6,2011-06-28,,,0.877,559.0,10.11,8.49,,0.01,,31.3,227321.0,67450.0,8582.0,94473.0,43.9462080141,-78.9036611061,605.0,1.0,30.0,0.6,36.4,154.1,0.6,58.9,0.6,36.4
7337,East 10,2016,2018,10,2018-10-16,,1.8,,,,,,,0.018,29.1,84980.0,15573.0,1751.0,57438.0,43.97571998249532,-78.67811331286197,194.0,0.0,66.0,0.0,4.2,142.8,3.2,83.2,2.2,25.6
591,6010800102,2016,2019,9,2019-09-17,,,0.271,763.0,6.93,8.29,0.71,0.006,0.0306,106.0,416405.0,287143.0,60195.0,318937.0,43.8566716389999,-78.96067785609999,1091.0,238.0,396.0,0.0,37.6,144.0,3.4,68.59999999999998,0.0,53.0
4658,6008500402,2016,2016,3,3-16-2016,0.82,50.0,0.055,1982.0,12.54,8.05,,0.011,0.091,748.0,0.0,0.0,0.0,0.0,43.80386488892999,-79.48313110660999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7117,Central 1,2016,2017,6,06-21-17,,3.8,,,,,,,0.03,10.1,26870.0,2306.0,43.0,21161.0,44.01699451152554,-78.84551583914593,78.0,0.0,2.0,0.0,44.6,253.9,32.6,125.6,16.6,48.8
5716,6009701102,2011,2013,6,6-19-2013,0.51,6.8,0.621,897.0,14.03,8.09,,0.019,0.034,139.0,0.0,0.0,0.0,0.0,43.81085851394,-79.15978098130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3592,6008301902,2011,2012,1,1-25-2012,0.85,39.1,0.936,1021.0,19.66,8.39,,0.0289999999999999,0.1,213.0,0.0,0.0,0.0,0.0,43.65143463879001,-79.49132860662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200,Central 2,2016,2017,7,2017-07-18,,5.4,,,,,,,0.045,110.0,17034.0,8214.0,86.0,3236.0,43.963963027516535,-78.93558671334947,36.0,1.0,6.0,0.0,30.4,271.6,3.0,162.6,0.0,40.6
5731,6009701102,2011,2012,6,6-27-2012,0.45,8.1,0.034,968.0,13.67,8.67,,0.012,0.026,187.0,0.0,0.0,0.0,0.0,43.81085851394,-79.15978098130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,3007703502,2016,2015,8,2015-08-25,,,2.77,617.0,9.22,8.35,2.69,0.013,0.019,57.6,0.0,0.0,0.0,0.0,44.1377576391999,-79.11259960629991,223.0,22.0,418.0,2.6,17.4,102.2,7.800000000000001,57.6,3.6,24.0
5256,6009400202,2016,2016,7,7-18-2016,0.42,2.0,0.39,1451.0,8.93,7.93,,0.012,0.0421,293.0,0.0,0.0,0.0,0.0,43.77987688891,-79.16791573130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7498,FB003WM,2016,2016,1,01-18-16,0.38,3.0,1.73,1960.0,13.81,8.05,2.121,0.011,0.0118,410.0,4119.0,42727.0,3347.0,26505.0,43.82644595388573,-79.0888364051583,15.0,80.0,26.0,0.0,9.4,106.1,9.4,82.20000000000002,0.0,51.0
4318,6008310402,2016,2017,7,7-20-2017,,6.0,,604.0,10.6,8.15,0.63,0.009,0.152,59.5,0.0,0.0,0.0,0.0,43.92418126404,-79.83452048194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,6011200602,2006,2005,8,2005-08-17,0.74,,0.698,872.0,9.53,8.22,1.504,0.066,0.128,130.0,109516.0,45927.0,779.0,69395.0,43.911565263999904,-78.78870535599991,294.0,7.0,54.0,0.0,10.9,47.5,1.5,24.6,0.0,12.1
1311,6011600502,2011,2011,4,2011-04-26,0.38,,0.886,495.0,12.62,8.49,1.271,0.005,0.026,18.0,123729.0,29819.0,725.0,133010.0,43.9698207641,-78.7474947309,290.0,0.0,164.0,13.0,48.400000000000006,219.1,27.3,103.3,27.3,77.39999999999999
6866,6010403702,2016,2015,9,9-21-2015,0.43,3.0,0.41,679.0,10.16,8.41,,0.011,0.0355,70.3,0.0,0.0,0.0,0.0,43.93716151406,-79.20343035635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6199,6009701802,2006,2006,8,8-24-2006,,,,545.0,9.0,8.0,,,,,0.0,0.0,0.0,0.0,43.89673301402001,-79.32307035646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,6010800202,2016,2014,7,2014-07-07,0.43,,0.581,607.0,9.44,8.3,0.96,0.014,0.04,63.8,195979.0,101383.0,24866.0,138456.0,43.9336066389999,-78.9618889811,510.0,41.0,175.0,2.2,17.5,173.29999999999998,14.4,89.3,14.4,25.5
253,6010400102,2011,2013,11,2013-11-18,0.48,,0.674,660.0,13.09,8.41,0.99,0.012,0.034,56.7,1145970.0,421443.0,96985.0,1167581.0,43.839189888999904,-79.03983860619991,2653.0,391.0,1371.0,0.6,20.0,168.5,18.4,95.8,14.6,30.8
7456,East 7,2016,2020,10,10-20-20,,3.0,,,,,,,0.018,11.8,641.0,0.0,0.0,4446.0,44.04201693968772,-78.74628078125316,0.0,0.0,5.0,1.4,22.5,165.9,14.1,59.70000000000001,9.1,33.1
5168,6009400202,2016,2014,12,12-15-2014,0.34,3.4,1.03,3527.0,20.35,8.02,,0.04,0.031,998.0,0.0,0.0,0.0,0.0,43.77987688891,-79.16791573130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5715,6009701102,2016,2019,6,6-18-2019,,7.9,,1139.0,10.71,8.54,1.0,0.026,0.0313,195.0,0.0,0.0,0.0,0.0,43.81085851394,-79.15978098130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5588,6009701102,2011,2011,10,10-26-2011,0.94,106.0,0.762,804.0,12.61,7.85,,0.023,0.24,102.0,0.0,0.0,0.0,0.0,43.81085851394,-79.15978098130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2690,6008300202,2011,2012,9,9-25-2012,0.68,26.2,0.341,578.0,13.96,8.09,,0.023,0.078,76.8,0.0,0.0,0.0,0.0,43.73686613887,-79.62831823174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4641,6008500402,2011,2010,12,12-20-2010,0.37,3.0,1.14,3638.0,19.17,7.83,,0.021,0.023,963.0,0.0,0.0,0.0,0.0,43.80386488892999,-79.48313110660999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6621,6010402702,2016,2015,7,7-20-2015,0.22,3.0,0.17,524.0,7.64,8.35,,0.004,0.015,28.2,342887.0,82010.0,25745.0,509280.0,43.871484264,-79.06518285621999,691.0,8.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5045,6008501402,2006,2006,8,8-15-2006,4.54,10.2,1.02,,,,,0.281,0.186,217.0,0.0,0.0,0.0,0.0,43.68847163883,-79.36213573149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5667,6009701102,2006,2004,3,3-25-2004,,,,1542.0,14.0,8.0,,,,,0.0,0.0,0.0,0.0,43.81085851394,-79.15978098130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,6011100302,2011,2012,11,2012-11-08,0.26,,1.12,633.0,17.31,8.27,1.384,0.004,0.01,37.8,227321.0,67450.0,8582.0,94473.0,43.9462080141,-78.9036611061,609.0,1.0,26.0,0.0,2.4,144.70000000000002,0.0,94.8,0.0,54.9
4159,6008310402,2016,2017,1,1-26-2017,0.48,12.0,0.5,752.0,13.31,8.04,,0.011,0.037,76.6,0.0,0.0,0.0,0.0,43.92418126404,-79.83452048194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4509,6008500302,2016,2017,6,6-21-2017,0.82,35.0,0.6,1109.0,9.59,7.88,,0.011,0.102,181.0,0.0,0.0,0.0,0.0,43.80312626393,-79.39687998153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6528,6010402702,2016,2020,10,10-20-2020,0.42,17.8,0.21,547.0,21.1,8.04,,0.004,0.043,41.0,342887.0,82010.0,25745.0,509280.0,43.871484264,-79.06518285621999,808.0,8.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3374,6008301802,2016,2018,10,10-25-2018,,1.8,,644.0,12.14,7.39,0.66,0.006,0.0112,58.1,0.0,0.0,0.0,0.0,43.92614413905,-79.80320748191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7118,Central 1,2016,2020,7,07-21-20,,3.4,,,,,,,0.106,13.0,26870.0,2306.0,43.0,21161.0,44.01699451152554,-78.84551583914593,78.0,0.0,2.0,0.0,34.0,91.4,32.4,61.8,0.0,56.8
3394,6008301802,2001,2002,11,11-25-2002,0.32,3.1,0.5379999999999999,575.0,27.6,8.0,,0.005,0.018,44.9,0.0,0.0,0.0,0.0,43.92614413905,-79.80320748191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,6011100302,2016,2019,7,2019-07-17,,,0.736,599.0,8.6,8.36,0.86,0.013,0.0318,44.4,227321.0,67450.0,8582.0,94473.0,43.9462080141,-78.9036611061,623.0,1.0,12.0,1.4,56.8,252.7,56.8,172.30000000000004,49.4,60.6
4547,6008500302,2016,2017,8,8-23-2017,0.7,23.0,0.38,613.0,10.64,8.15,,0.011,0.0774,149.0,0.0,0.0,0.0,0.0,43.80312626393,-79.39687998153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5354,6009700302,2016,2015,2,2-20-2015,0.21,2.0,1.24,2458.0,20.02,7.6,,0.019,0.021,608.0,0.0,0.0,0.0,0.0,43.85845638898,-79.23325335638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3996,6008310302,2006,2004,12,12-21-2004,,,,1228.0,13.0,8.0,,,,,0.0,0.0,0.0,0.0,43.75823701389,-79.67843885679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4752,6008500402,2016,2017,8,8-23-2017,0.95,20.0,0.33,962.0,10.21,8.31,,0.015,0.0927,222.0,0.0,0.0,0.0,0.0,43.80386488892999,-79.48313110660999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,6008000602,2011,2010,2,2-24-2010,0.73,9.1,1.11,13520.0,16.88,7.39,,0.094,0.0279999999999999,4420.0,0.0,0.0,0.0,0.0,43.60505563875,-79.55975310668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5677,6009701102,2011,2013,4,4-18-2013,0.34,15.0,1.18,1254.0,,8.23,,0.015,0.018,236.0,0.0,0.0,0.0,0.0,43.81085851394,-79.15978098130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5582,6009701102,2016,2019,10,10-22-2019,,,,619.0,10.24,8.07,,,,,0.0,0.0,0.0,0.0,43.81085851394,-79.15978098130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7592,PT001WM,2016,2016,12,12-13-16,0.56,2.0,0.99,5472.0,14.66,8.38,1.605,0.055,0.0211,1540.0,119253.0,60069.0,4232.0,69163.0,43.803681746598656,-79.11029851493568,253.0,90.0,58.0,0.0,4.1,74.1,0.0,25.4,0.0,18.4
1485,1329,2006,2008,8,2008-08-22,,,,,11.025,8.23,,,0.0078,23.1,3767421.0,2767176.0,375275.0,3109815.0,43.76111,-79.095,9052.0,2701.0,3735.0,0.0,7.5,221.8,0.0,77.9,0.0,41.10000000000001
5423,6009700302,2011,2011,9,9-20-2011,0.85,35.6,0.179,941.0,10.71,8.19,,0.009,0.107,162.0,0.0,0.0,0.0,0.0,43.85845638898,-79.23325335638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,6008200302,2016,2015,6,6-24-2015,,23.8,,1304.0,11.88,8.0,1.11,0.025,0.072,319.0,0.0,0.0,0.0,0.0,43.62847488877,-79.49287135662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2737,6008300402,2016,2017,11,11-21-2017,0.82,6.0,0.4,970.0,13.59,8.36,,0.011,0.0268,141.0,0.0,0.0,0.0,0.0,43.79806763892999,-79.5810577317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,6008200302,2016,2016,10,10-20-2016,,1.6,,,,,1.0,0.019,1.357,500.0,0.0,0.0,0.0,0.0,43.62847488877,-79.49287135662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4173,6008310402,2016,2014,10,10-23-2014,0.39,1.9,0.273,664.0,13.83,8.11,0.52,0.002,0.019,57.8,0.0,0.0,0.0,0.0,43.92418126404,-79.83452048194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3368,6008301802,2006,2007,10,10-23-2007,1.02,9.6,0.52,645.0,21.7,8.0,,0.0069999999999999,0.04,105.7,0.0,0.0,0.0,0.0,43.92614413905,-79.80320748191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6165,6009701802,2006,2005,6,6-30-2005,0.44,9.2,0.524,932.0,17.5,9.0,,0.013,0.047,45.1,0.0,0.0,0.0,0.0,43.89673301402001,-79.32307035646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,6008300402,2011,2012,4,4-24-2012,0.46,13.2,0.24,1094.0,14.81,8.28,,0.003,0.025,197.0,0.0,0.0,0.0,0.0,43.79806763892999,-79.5810577317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,6011100302,2016,2017,6,2017-06-21,,,0.802,641.0,,8.54,0.92,0.015,0.031,16.5,227321.0,67450.0,8582.0,94473.0,43.9462080141,-78.9036611061,602.0,1.0,33.0,0.0,44.6,253.9,32.6,125.6,16.6,48.8
2468,6008200302,2016,2017,9,9-20-2017,,3.9,,2258.0,12.84,8.51,0.61,0.01,0.1215,551.0,0.0,0.0,0.0,0.0,43.62847488877,-79.49287135662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7493,East 9,2016,2018,7,2018-07-17,,7.4,,,,,,,0.04,27.3,379135.0,130416.0,24913.0,233913.0,43.90339141428439,-78.67124000597559,873.0,78.0,276.0,0.0,5.1,55.5,5.1,34.5,4.1,12.3
3893,6008301902,2006,2005,9,9-19-2005,0.5,5.0,0.27,723.0,11.0,9.0,,0.01,0.04,122.0,0.0,0.0,0.0,0.0,43.65143463879001,-79.49132860662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6343,6010400802,2016,2018,7,7-23-2018,,13.4,,638.0,9.04,8.2,0.38,,0.0457,55.3,89721.0,18703.0,964.0,69586.0,43.96144701381432,-79.12565398133975,260.0,0.0,20.0,0.6,63.5,157.4,18.5,90.6,18.3,63.50000000000001
450,6010400802,2016,2017,9,2017-09-18,,,,531.0,13.35,8.37,0.17,0.004,0.014,16.6,89721.0,18703.0,964.0,69586.0,43.9614470141,-79.1256539813,238.0,0.0,42.0,0.0,0.0,113.3,0.0,49.7,0.0,13.8
7305,Central 9,2016,2017,7,2017-07-18,,17.6,,,,,,,0.015,115.0,48280.0,38960.0,1017.0,13305.0,43.92118609616743,-78.84577670771094,108.0,42.0,6.0,0.0,30.4,271.6,3.0,162.6,0.0,40.6
5115,6009400202,2016,2018,1,1-23-2018,1.34,43.0,0.79,1638.0,13.26,8.03,,0.031,0.1669999999999999,561.0,0.0,0.0,0.0,0.0,43.77987688891,-79.16791573130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5656,6009701102,2011,2013,2,2-28-2013,0.78,94.9,1.11,,,,,0.033,0.1969999999999999,1020.0,0.0,0.0,0.0,0.0,43.81085851394,-79.15978098130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7055,85,2011,2010,4,2010-04-20,,,,,13.035,7.88,,,0.0023666666666666,7.78,3767421.0,2767176.0,375275.0,3109815.0,43.74889,-79.08638999999998,8911.0,2733.0,3844.0,0.0,0.6,97.1,0.6,41.6,0.0,29.200000000000003
1979,6008000602,2006,2005,8,8-16-2005,0.4,3.6,0.166,1559.0,20.47,9.0,,0.012,0.026,374.0,0.0,0.0,0.0,0.0,43.60505563875,-79.55975310668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
